time,symbol,type,action,reason,current_price,pnl_pct,market,strategy,pnl_usd,side,entry,tp,sl,margin,notional,leverage
2026-04-03 14:43:43,ADAUSDT,POSITION,CLOSE,触发止盈,0.244,2.2204,TREND_UP,VWAP_2.0,59.285,LONG,0.2387,0.24372518,0.24189379,,,
2026-04-03 15:47:36,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.0555U,,,,,,,,,,,,
2026-04-03 15:47:36,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,586.28,0.6818,RANGE,VWAP_2.0,18.9034,LONG,582.31,605.37996369,586.06613743,,,
2026-04-03 15:47:36,APTUSDT,ENTRY,OPEN,震荡市场中价格显著低于 VWAP，且 RSI 偏低，做多等回归,0.8634,0.0,RANGE,VWAP_2.5,0.0,LONG,0.8634,0.89484408,0.8616,932.0784,2796.2352,3.0
2026-04-03 16:34:57,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1114U,,,,,,,,,,,,
2026-04-03 16:34:57,BNBUSDT,POSITION,CLOSE,保护止盈离场,586.41,0.7041,RANGE,VWAP_2.0,17.3042,LONG,582.31,605.37996369,586.4223455,,,
2026-04-03 16:34:57,APTUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并上移止损到入场附近,0.8672,0.4401,RANGE,VWAP_2.5,12.3068,LONG,0.8634,0.89484408,0.8616,,,
2026-04-03 16:34:57,ATOMUSDT,ENTRY,OPEN,震荡市场中价格高于 VWAP 2%，偏离足够，做空等回归,1.7142,0.0,RANGE,VWAP_2.0,0.0,SHORT,1.7142,1.67240361,1.71776429,933.0815,2799.2445,3.0
2026-04-03 17:32:28,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1119U,,,,,,,,,,,,
2026-04-03 17:32:28,APTUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,0.8696,0.7181,RANGE,VWAP_2.5,20.0795,LONG,0.8634,0.89484408,0.8634,,,
2026-04-03 17:32:28,ATOMUSDT,POSITION,HOLD,结构未失效，继续持有,1.7125,0.0993,RANGE,VWAP_2.0,2.7761,SHORT,1.7142,1.67240361,1.71776429,,,
2026-04-03 17:32:28,BNBUSDT,ENTRY,OPEN,震荡市场中价格显著低于 VWAP，且 RSI 偏低，做多等回归,583.02,0.0,RANGE,VWAP_2.5,0.0,LONG,583.02,603.73333896,582.07,934.0652,2802.1956,3.0
2026-04-03 18:10:06,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1680U,,,,,,,,,,,,
2026-04-03 18:10:06,BNBUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并上移止损到入场附近,584.35,0.2281,RANGE,VWAP_2.5,6.3924,LONG,583.02,603.73333896,582.07,,,
2026-04-03 18:10:06,APTUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,0.8681,0.5444,RANGE,VWAP_2.5,15.2216,LONG,0.8634,0.89484408,0.86778849,,,
2026-04-03 18:10:06,ATOMUSDT,POSITION,HOLD,结构未失效，继续持有,1.7147,-0.0292,RANGE,VWAP_2.0,-0.8165,SHORT,1.7142,1.67240361,1.71776429,,,
2026-04-03 19:01:53,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1680U,,,,,,,,,,,,
2026-04-03 19:01:53,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,585.49,0.4237,RANGE,VWAP_2.5,11.8717,LONG,583.02,603.73333896,583.02,,,
2026-04-03 19:01:53,APTUSDT,POSITION,CLOSE,保护止盈离场,0.8659,0.2896,RANGE,VWAP_2.5,5.8596,LONG,0.8634,0.89484408,0.86850653,,,
2026-04-03 19:01:53,ATOMUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并下移止损到入场附近,1.7028,0.6695,RANGE,VWAP_2.0,18.6159,SHORT,1.7142,1.67240361,1.71776429,,,
2026-04-03 19:45:41,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1120U,,,,,,,,,,,,
2026-04-03 19:45:41,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,586.53,0.602,RANGE,VWAP_2.5,16.8703,LONG,583.02,603.73333896,584.85355473,,,
2026-04-03 19:45:41,ATOMUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,1.7096,0.2691,RANGE,VWAP_2.0,7.5117,SHORT,1.7142,1.67240361,1.7142,,,
2026-04-03 19:45:41,NEARUSDT,ENTRY,OPEN,上升趋势中回踩 EMA20，RSI 偏低，顺势做多,1.2187,0.0,TREND_UP,TrendPullback_Long,0.0,LONG,1.2187,1.22363714,1.21561429,934.6287,2803.8862,3.0
2026-04-03 20:29:11,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1681U,,,,,,,,,,,,
2026-04-03 20:29:11,NEARUSDT,POSITION,HOLD,结构未失效，继续持有,1.2194,0.0574,TREND_UP,TrendPullback_Long,1.6105,LONG,1.2187,1.22363714,1.21561429,,,
2026-04-03 20:29:11,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,587.59,0.7838,RANGE,VWAP_2.5,21.965,LONG,583.02,603.73333896,585.77330248,,,
2026-04-03 20:29:11,ATOMUSDT,POSITION,CLOSE,保护止盈离场,1.7101,0.2398,RANGE,VWAP_2.0,4.4558,SHORT,1.7142,1.67240361,1.70871158,,,
2026-04-03 21:42:22,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1121U,,,,,,,,,,,,
2026-04-03 21:42:22,NEARUSDT,POSITION,CLOSE,触发止损,1.2121,-0.5416,RANGE,TrendPullback_Long,-17.4279,LONG,1.2187,1.22363714,1.21561429,,,
2026-04-03 21:42:22,BNBUSDT,POSITION,CLOSE,保护止盈离场,586.04,0.518,RANGE,VWAP_2.5,12.2734,LONG,583.02,603.73333896,586.37678603,,,
2026-04-03 22:27:01,OPUSDT,ENTRY,OPEN,震荡市场中价格高于 VWAP 2%，偏离足够，做空等回归,0.1102,0.0,RANGE,VWAP_2.0,0.0,SHORT,0.1102,0.10766527,0.11049286,931.3163,2793.9488,3.0
2026-04-03 22:27:01,APTUSDT,ENTRY,OPEN,下降趋势中反弹到 EMA20 上方，RSI 偏高，顺势做空,0.8587,0.0,TREND_DOWN,TrendPullback_Short,0.0,SHORT,0.8587,0.85540857,0.86075714,931.3163,2793.9488,3.0
2026-04-03 23:07:27,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1118U,,,,,,,,,,,,
2026-04-03 23:07:27,APTUSDT,POSITION,HOLD,结构未失效，继续持有,0.8584,0.0349,RANGE,TrendPullback_Short,0.9761,SHORT,0.8587,0.85540857,0.86075714,,,
2026-04-03 23:07:27,OPUSDT,POSITION,HOLD,结构未失效，继续持有,0.1104,-0.1812,RANGE,VWAP_2.0,-5.0707,SHORT,0.1102,0.10766527,0.11049286,,,
2026-04-03 23:51:51,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1118U,,,,,,,,,,,,
2026-04-03 23:51:51,APTUSDT,POSITION,CLOSE,触发止盈,0.8485,1.2021,TREND_DOWN,TrendPullback_Short,30.9525,SHORT,0.8587,0.85540857,0.86075714,,,
2026-04-03 23:51:51,OPUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并下移止损到入场附近,0.1099,0.273,RANGE,VWAP_2.0,7.606,SHORT,0.1102,0.10766527,0.11049286,,,
2026-04-03 23:51:51,BNBUSDT,ENTRY,OPEN,震荡市场中价格显著低于 VWAP，且 RSI 偏低，做多等回归,586.32,0.0,RANGE,VWAP_2.5,0.0,LONG,586.32,603.14756826,585.72785714,935.38,2806.1401,3.0
2026-04-04 00:23:53,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1120U,,,,,,,,,,,,
2026-04-04 00:23:53,BNBUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并上移止损到入场附近,587.64,0.2251,RANGE,VWAP_2.5,6.3175,LONG,586.32,603.14756826,585.72785714,,,
2026-04-04 00:23:53,OPUSDT,POSITION,CLOSE,触发止损,0.1102,0.0,RANGE,VWAP_2.0,-2.2352,SHORT,0.1102,0.10766527,0.1102,,,
2026-04-04 00:23:53,ATOMUSDT,ENTRY,OPEN,震荡市场中价格高于 VWAP 2%，偏离足够，做空等回归,1.7111,0.0,RANGE,VWAP_2.0,0.0,SHORT,1.7111,1.67491981,1.71395,934.6744,2804.0231,3.0
2026-04-04 00:23:53,OPUSDT,ENTRY,OPEN,震荡市场中价格高于 VWAP 2%，偏离足够，做空等回归,0.1102,0.0,RANGE,VWAP_2.0,0.0,SHORT,0.1102,0.10777081,0.11041429,934.6744,2804.0231,3.0
2026-04-04 01:00:43,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1683U,,,,,,,,,,,,
2026-04-04 01:00:43,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,588.58,0.3855,RANGE,VWAP_2.5,10.8164,LONG,586.32,603.14756826,586.32,,,
2026-04-04 01:00:43,ATOMUSDT,POSITION,HOLD,结构未失效，继续持有,1.709,0.1229,RANGE,VWAP_2.0,3.4413,SHORT,1.7111,1.67491981,1.71395,,,
2026-04-04 01:00:43,OPUSDT,POSITION,HOLD,结构未失效，继续持有,0.1102,0.0,RANGE,VWAP_2.0,0.0,SHORT,0.1102,0.10777081,0.11041429,,,
2026-04-04 01:39:19,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1683U,,,,,,,,,,,,
2026-04-04 01:39:19,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,587.7,0.2354,RANGE,VWAP_2.5,6.6047,LONG,586.32,603.14756826,587.61480014,,,
2026-04-04 01:39:19,ATOMUSDT,POSITION,HOLD,结构未失效，继续持有,1.7131,-0.1167,RANGE,VWAP_2.0,-3.2775,SHORT,1.7111,1.67491981,1.71395,,,
2026-04-04 01:39:19,OPUSDT,POSITION,HOLD,结构未失效，继续持有,0.1102,0.0,RANGE,VWAP_2.0,0.0,SHORT,0.1102,0.10777081,0.11041429,,,
2026-04-04 02:05:41,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1683U,,,,,,,,,,,,
2026-04-04 02:05:41,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,588.0,0.2865,RANGE,VWAP_2.5,8.0405,LONG,586.32,603.14756826,587.67055901,,,
2026-04-04 02:05:41,ATOMUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并下移止损到入场附近,1.7034,0.452,RANGE,VWAP_2.0,12.6182,SHORT,1.7111,1.67491981,1.71395,,,
2026-04-04 02:05:41,OPUSDT,POSITION,HOLD,结构未失效，继续持有,0.1101,0.0908,RANGE,VWAP_2.0,2.5445,SHORT,0.1102,0.10777081,0.11041429,,,
2026-04-04 03:01:47,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1683U,,,,,,,,,,,,
2026-04-04 03:01:47,BNBUSDT,POSITION,CLOSE,保护止盈离场,587.64,0.2251,RANGE,VWAP_2.5,4.0726,LONG,586.32,603.14756826,587.77787087,,,
2026-04-04 03:01:47,ATOMUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,1.6967,0.8487,RANGE,VWAP_2.0,23.5976,SHORT,1.7111,1.67491981,1.7111,,,
2026-04-04 03:01:47,OPUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并下移止损到入场附近,0.11,0.1818,RANGE,VWAP_2.0,5.089,SHORT,0.1102,0.10777081,0.11041429,,,
2026-04-04 03:01:47,INJUSDT,ENTRY,OPEN,震荡市场中价格低于 VWAP 2%，偏离足够，做多等回归,2.78,0.0,RANGE,VWAP_2.0,0.0,LONG,2.78,2.8389822,2.77614286,937.2282,2811.6847,3.0
2026-04-04 03:43:19,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1684U,,,,,,,,,,,,
2026-04-04 03:43:19,INJUSDT,POSITION,HOLD,结构未失效，继续持有,2.778,-0.0719,RANGE,VWAP_2.0,-2.0228,LONG,2.78,2.8389822,2.77614286,,,
2026-04-04 03:43:19,ATOMUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,1.6943,0.9916,RANGE,VWAP_2.0,27.5306,SHORT,1.7111,1.67491981,1.70210192,,,
2026-04-04 03:43:19,OPUSDT,POSITION,HOLD,结构未失效，继续持有,0.1101,0.0908,RANGE,VWAP_2.0,2.5445,SHORT,0.1102,0.10777081,0.1102,,,
2026-04-04 04:04:50,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1684U,,,,,,,,,,,,
2026-04-04 04:04:50,INJUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并上移止损到入场附近,2.798,0.6475,RANGE,VWAP_2.0,18.2052,LONG,2.78,2.8389822,2.77614286,,,
2026-04-04 04:04:50,ATOMUSDT,POSITION,CLOSE,保护止盈离场,1.6993,0.6944,RANGE,VWAP_2.0,17.0937,SHORT,1.7111,1.67491981,1.69761976,,,
2026-04-04 04:04:50,OPUSDT,POSITION,CLOSE,触发止损,0.1107,-0.4517,RANGE,VWAP_2.0,-14.9656,SHORT,0.1102,0.10777081,0.1102,,,
2026-04-04 04:04:50,OPUSDT,ENTRY,OPEN,震荡市场中价格高于 VWAP 2%，偏离足够，做空等回归,0.1107,0.0,RANGE,VWAP_2.0,0.0,SHORT,0.1107,0.10808771,0.11087857,935.9155,2807.7465,3.0
2026-04-04 04:50:11,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1124U,,,,,,,,,,,,
2026-04-04 04:50:11,INJUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,2.802,0.7914,RANGE,VWAP_2.0,22.2507,LONG,2.78,2.8389822,2.78,,,
2026-04-04 04:50:11,OPUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并下移止损到入场附近,0.1102,0.4537,RANGE,VWAP_2.0,12.6818,SHORT,0.1107,0.10808771,0.11087857,,,
2026-04-04 04:50:11,NEARUSDT,ENTRY,OPEN,震荡市场中价格高于 VWAP 2%，偏离足够，做空等回归,1.2111,0.0,RANGE,VWAP_2.0,0.0,SHORT,1.2111,1.18459518,1.21336429,937.6397,2812.9192,3.0
2026-04-04 05:19:29,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1686U,,,,,,,,,,,,
2026-04-04 05:19:29,INJUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,2.808,1.0072,RANGE,VWAP_2.0,28.3191,LONG,2.78,2.8389822,2.79240597,,,
2026-04-04 05:19:29,NEARUSDT,POSITION,CLOSE,触发止损,1.2153,-0.3456,RANGE,VWAP_2.0,-12.0053,SHORT,1.2111,1.18459518,1.21336429,,,
2026-04-04 05:19:29,OPUSDT,POSITION,CLOSE,触发止损,0.1108,-0.0903,RANGE,VWAP_2.0,-4.7826,SHORT,0.1107,0.10808771,0.1107,,,
2026-04-04 05:19:29,NEARUSDT,ENTRY,OPEN,震荡市场中价格显著高于 VWAP，且 RSI 偏高，做空等回归,1.2153,0.0,RANGE,VWAP_2.5,0.0,SHORT,1.2153,1.18474825,1.21798571,934.5413,2803.6239,3.0
2026-04-04 05:19:29,OPUSDT,ENTRY,OPEN,震荡市场中价格高于 VWAP 2%，偏离足够，做空等回归,0.1108,0.0,RANGE,VWAP_2.0,0.0,SHORT,0.1108,0.10813319,0.11094286,934.5413,2803.6239,3.0
2026-04-04 05:52:37,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1684U,,,,,,,,,,,,
2026-04-04 05:52:37,INJUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,2.81,1.0791,RANGE,VWAP_2.0,30.3419,LONG,2.78,2.8389822,2.79765347,,,
2026-04-04 05:52:37,NEARUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并下移止损到入场附近,1.2095,0.4795,RANGE,VWAP_2.5,13.3803,SHORT,1.2153,1.18474825,1.21798571,,,
2026-04-04 05:52:37,OPUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并下移止损到入场附近,0.1105,0.2715,RANGE,VWAP_2.0,7.591,SHORT,0.1108,0.10813319,0.11094286,,,
2026-04-04 06:18:46,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1684U,,,,,,,,,,,,
2026-04-04 06:18:46,INJUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,2.805,0.8993,RANGE,VWAP_2.0,25.2849,LONG,2.78,2.8389822,2.8021203,,,
2026-04-04 06:18:46,NEARUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,1.2063,0.7461,RANGE,VWAP_2.5,20.7625,SHORT,1.2153,1.18474825,1.2153,,,
2026-04-04 06:18:46,OPUSDT,POSITION,HOLD,结构未失效，继续持有,0.1107,0.0903,RANGE,VWAP_2.0,2.5303,SHORT,0.1108,0.10813319,0.1108,,,
2026-04-04 06:55:55,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1684U,,,,,,,,,,,,
2026-04-04 06:55:55,INJUSDT,POSITION,CLOSE,保护止盈离场,2.789,0.3237,RANGE,VWAP_2.0,6.8532,LONG,2.78,2.8389822,2.80376341,,,
2026-04-04 06:55:55,NEARUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,1.2058,0.7879,RANGE,VWAP_2.5,21.9159,SHORT,1.2153,1.18474825,1.2091274,,,
2026-04-04 06:55:55,OPUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,0.1101,0.6358,RANGE,VWAP_2.0,17.7124,SHORT,0.1108,0.10813319,0.1108,,,
2026-04-04 06:55:55,BNBUSDT,ENTRY,OPEN,震荡市场中价格显著低于 VWAP，且 RSI 偏低，做多等回归,586.96,0.0,RANGE,VWAP_2.5,0.0,LONG,586.96,602.78305261,586.58071429,936.1219,2808.3657,3.0
2026-04-04 07:26:31,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1683U,,,,,,,,,,,,
2026-04-04 07:26:31,NEARUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,1.2068,0.7043,RANGE,VWAP_2.5,19.609,SHORT,1.2153,1.18474825,1.20757357,,,
2026-04-04 07:26:31,BNBUSDT,POSITION,HOLD,结构未失效，继续持有,587.0,0.0068,RANGE,VWAP_2.5,0.1914,LONG,586.96,602.78305261,586.58071429,,,
2026-04-04 07:26:31,OPUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,0.1097,1.0027,RANGE,VWAP_2.0,27.8338,SHORT,0.1108,0.10813319,0.11049789,,,
2026-04-04 07:55:51,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1683U,,,,,,,,,,,,
2026-04-04 07:55:51,NEARUSDT,POSITION,CLOSE,保护止盈离场,1.2075,0.646,RANGE,VWAP_2.5,15.7512,SHORT,1.2153,1.18474825,1.20722486,,,
2026-04-04 07:55:51,BNBUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并上移止损到入场附近,587.65,0.1176,RANGE,VWAP_2.5,3.3014,LONG,586.96,602.78305261,586.58071429,,,
2026-04-04 07:55:51,OPUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,0.1101,0.6358,RANGE,VWAP_2.0,17.7124,SHORT,0.1108,0.10813319,0.11024116,,,
2026-04-04 09:22:25,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1122U,,,,,,,,,,,,
2026-04-04 09:22:25,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,587.31,0.0596,RANGE,VWAP_2.5,1.6746,LONG,586.96,602.78305261,586.96,,,
2026-04-04 09:22:25,OPUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,0.1095,1.1872,RANGE,VWAP_2.0,32.8945,SHORT,0.1108,0.10813319,0.11010839,,,
2026-04-04 11:43:44,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1122U,,,,,,,,,,,,
2026-04-04 11:43:44,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,588.78,0.3101,RANGE,VWAP_2.5,8.708,LONG,586.96,602.78305261,587.47725754,,,
2026-04-04 11:43:44,OPUSDT,POSITION,CLOSE,保护止盈离场,0.1106,0.1808,RANGE,VWAP_2.0,2.8178,SHORT,0.1108,0.10813319,0.10967314,,,
2026-04-04 11:43:44,OPUSDT,ENTRY,OPEN,震荡市场中价格高于 VWAP 2%，偏离足够，做空等回归,0.1106,0.0,RANGE,VWAP_2.0,0.0,SHORT,0.1106,0.10835158,0.11080714,934.3028,2802.9084,3.0
2026-04-04 13:12:58,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1122U,,,,,,,,,,,,
2026-04-04 13:12:58,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,588.39,0.2436,RANGE,VWAP_2.5,6.842,LONG,586.96,602.78305261,588.09802144,,,
2026-04-04 13:12:58,OPUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并下移止损到入场附近,0.1096,0.9124,RANGE,VWAP_2.0,25.3428,SHORT,0.1106,0.10835158,0.11080714,,,
2026-04-04 13:12:58,INJUSDT,ENTRY,OPEN,震荡市场中价格低于 VWAP 2%，偏离足够，做多等回归,2.789,0.0,RANGE,VWAP_2.0,0.0,LONG,2.789,2.84604158,2.78685714,936.8375,2810.5124,3.0
2026-04-04 14:12:42,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1684U,,,,,,,,,,,,
2026-04-04 14:12:42,INJUSDT,POSITION,HOLD,结构未失效，继续持有,2.79,0.0359,RANGE,VWAP_2.0,1.0077,LONG,2.789,2.84604158,2.78685714,,,
2026-04-04 14:12:42,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,590.2,0.552,RANGE,VWAP_2.5,15.5021,LONG,586.96,602.78305261,588.37566389,,,
2026-04-04 14:12:42,OPUSDT,POSITION,MOVE_SL,盈利扩大，下移止损,0.1096,0.9124,RANGE,VWAP_2.0,25.3428,SHORT,0.1106,0.10835158,0.1106,,,
2026-04-04 15:17:27,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1684U,,,,,,,,,,,,
2026-04-04 15:17:27,INJUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并上移止损到入场附近,2.799,0.3586,RANGE,VWAP_2.0,10.0771,LONG,2.789,2.84604158,2.78685714,,,
2026-04-04 15:17:27,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,590.95,0.6798,RANGE,VWAP_2.5,19.0905,LONG,586.96,602.78305261,588.94787798,,,
2026-04-04 15:17:27,OPUSDT,POSITION,CLOSE,触发止损,0.1108,-0.1805,RANGE,VWAP_2.0,-7.3109,SHORT,0.1106,0.10835158,0.1098044,,,
2026-04-04 15:17:27,NEARUSDT,ENTRY,OPEN,震荡市场中价格显著高于 VWAP，且 RSI 偏高，做空等回归,1.2269,0.0,RANGE,VWAP_2.5,0.0,SHORT,1.2269,1.18785511,1.22852857,935.2879,2805.8636,3.0
2026-04-04 15:57:01,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1685U,,,,,,,,,,,,
2026-04-04 15:57:01,INJUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,2.803,0.502,RANGE,VWAP_2.0,14.108,LONG,2.789,2.84604158,2.789,,,
2026-04-04 15:57:01,NEARUSDT,POSITION,CLOSE,触发止损,1.2314,-0.3654,TREND_UP,VWAP_2.5,-12.536,SHORT,1.2269,1.18785511,1.22852857,,,
2026-04-04 15:57:01,BNBUSDT,POSITION,CLOSE,保护止盈离场,589.13,0.3697,RANGE,VWAP_2.5,8.1359,LONG,586.96,602.78305261,590.53681621,,,
2026-04-04 15:57:01,BNBUSDT,ENTRY,OPEN,震荡市场中价格低于 VWAP 2%，偏离足够，做多等回归,589.13,0.0,RANGE,VWAP_2.0,0.0,LONG,589.13,602.12723258,588.74428571,932.6631,2797.9894,3.0
2026-04-04 16:36:02,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1122U,,,,,,,,,,,,
2026-04-04 16:36:02,INJUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,2.799,0.3586,RANGE,VWAP_2.0,10.0771,LONG,2.789,2.84604158,2.79741703,,,
2026-04-04 16:36:02,BNBUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并上移止损到入场附近,590.37,0.2105,RANGE,VWAP_2.0,5.8892,LONG,589.13,602.12723258,588.74428571,,,
2026-04-04 17:10:31,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1122U,,,,,,,,,,,,
2026-04-04 17:10:31,INJUSDT,POSITION,CLOSE,保护止盈离场,2.797,0.2868,RANGE,VWAP_2.0,5.8133,LONG,2.789,2.84604158,2.80008801,,,
2026-04-04 17:10:31,BNBUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,589.6,0.0798,RANGE,VWAP_2.0,2.2322,LONG,589.13,602.12723258,589.13,,,
2026-04-04 17:10:31,APTUSDT,ENTRY,OPEN,震荡市场中价格显著低于 VWAP，且 RSI 偏低，做多等回归,0.8404,0.0,RANGE,VWAP_2.5,0.0,LONG,0.8404,0.88409781,0.83949286,931.6401,2794.9203,3.0
2026-04-04 17:53:15,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1119U,,,,,,,,,,,,
2026-04-04 17:53:15,BNBUSDT,POSITION,CLOSE,保护止盈离场,589.75,0.1052,RANGE,VWAP_2.0,0.7062,LONG,589.13,602.12723258,589.90361289,,,
2026-04-04 17:53:15,APTUSDT,POSITION,HOLD,结构未失效，继续持有,0.8407,0.0357,RANGE,VWAP_2.5,0.9977,LONG,0.8404,0.88409781,0.83949286,,,
2026-04-04 17:53:15,NEARUSDT,ENTRY,OPEN,震荡市场中价格显著高于 VWAP，且 RSI 偏高，做空等回归,1.2266,0.0,RANGE,VWAP_2.5,0.0,SHORT,1.2266,1.18827174,1.22852143,931.295,2793.8849,3.0
2026-04-04 18:20:31,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1118U,,,,,,,,,,,,
2026-04-04 18:20:31,NEARUSDT,POSITION,CLOSE,触发止损,1.2289,-0.1872,RANGE,VWAP_2.5,-7.4739,SHORT,1.2266,1.18827174,1.22852143,,,
2026-04-04 18:20:31,APTUSDT,POSITION,PARTIAL_TP,达到第一目标，部分止盈并上移止损到入场附近,0.843,0.3094,RANGE,VWAP_2.5,8.6468,LONG,0.8404,0.88409781,0.83949286,,,
2026-04-04 18:55:19,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.0559U,,,,,,,,,,,,
2026-04-04 18:55:19,APTUSDT,POSITION,MOVE_SL,盈利扩大，上移止损,0.8442,0.4522,RANGE,VWAP_2.5,12.6377,LONG,0.8404,0.88409781,0.8404,,,
2026-04-04 18:55:19,NEARUSDT,ENTRY,OPEN,震荡市场中价格显著高于 VWAP，且 RSI 偏高，做空等回归,1.2315,0.0,RANGE,VWAP_2.5,0.0,SHORT,1.2315,1.18841694,1.23393571,931.5066,2794.5197,3.0
2026-04-04 19:22:08,ACCOUNT,ACCOUNT,FUNDING,本轮收取资金费 0.1118U,,,,,,,,,,,,
2026-04-04 19:22:08,NEARUSDT,POSITION,HOLD,结构未失效，继续持有,1.2334,-0.154,RANGE,VWAP_2.5,-4.3115,SHORT,1.2315,1.18841694,1.23393571,,,
2026-04-04 19:22:08,APTUSDT,POSITION,CLOSE,保护止盈离场,0.8424,0.238,RANGE,VWAP_2.5,4.4155,LONG,0.8404,0.88409781,0.84277029,,,
2026-04-04 19:22:08,APTUSDT,ENTRY,OPEN,震荡市场中价格显著低于 VWAP，且 RSI 偏低，做多等回归,0.8424,0.0,RANGE,VWAP_2.5,0.0,LONG,0.8424,0.88281363,0.84132857,929.7208,2789.1625,3.0
